SEASON,PLAYER_NAME,TEAM_ABBREVIATION,GP,MIN,FANTASY_POINTS,AVG_FANTASY_PPG,FANTASY_POINTS_PER_MIN,PCT_GAMES_PLAYED,AVG_MINUTES,PCT_MINUTES_PLAYED,PTS,REB,AST,STL,BLK,TOV,PF,FGM,FGA,FTM,FTA,FG3M,OREB
2024-25,Russell Westbrook,DEN,75,2092.2916666666665,1213.5,16.18,0.58,91.46,27.9,53.16,994,370,457,106,37,242,188,373,831,154,233,94,102
2024-25,Quentin Grimes,PHI,75,2013.09,1209.5,16.13,0.6,91.46,26.84,51.15,1092,324,228,74,22,141,138,384,823,162,214,162,59
2024-25,Trey Murphy III,NOP,53,1854.23,1205.0,22.74,0.65,64.63,34.99,47.11,1124,268,188,56,39,103,112,381,839,204,230,158,47
2024-25,Isaiah Hartenstein,OKC,57,1589.6416666666667,1205.0,21.14,0.76,69.51,27.89,40.39,637,611,218,47,62,96,171,279,480,79,117,0,163
2023-24,Andre Drummond,CHI,79,1351.2516666666668,1199.0,15.18,0.89,96.34,17.1,34.33,663,708,37,73,48,81,140,267,480,129,218,0,265
2024-25,RJ Barrett,TOR,58,1868.8033333333333,1196.0,20.62,0.64,70.73,32.22,47.48,1223,366,314,46,17,165,137,460,982,196,311,107,61
2024-25,Cameron Johnson,BKN,57,1799.7633333333333,1195.0,20.96,0.66,69.51,31.57,45.73,1070,247,194,53,25,99,104,355,747,201,225,159,54
2024-25,Santi Aldama,MEM,65,1659.6483333333333,1192.5,18.35,0.72,79.27,25.53,42.17,811,416,188,52,29,71,76,313,648,65,94,120,94
2023-24,Brandon Miller,CHA,74,2382.963333333333,1192.0,16.11,0.5,90.24,32.2,60.54,1279,315,175,66,42,132,184,476,1083,143,173,184,60
2023-24,Buddy Hield,PHI,84,2159.8883333333333,1177.5,14.02,0.55,102.44,25.71,54.88,1013,269,236,70,42,103,169,371,850,52,59,219,61
2024-25,Norman Powell,LAC,60,1957.9883333333332,1171.5,19.52,0.6,73.17,32.63,49.75,1306,190,125,73,9,108,114,457,945,213,265,179,21
2023-24,Keldon Johnson,SAS,69,2038.3616666666667,1171.0,16.97,0.57,84.15,29.54,51.79,1084,377,195,51,20,100,149,391,862,175,221,127,95
2023-24,Jonathan Kuminga,GSW,74,1949.5133333333333,1168.5,15.79,0.6,90.24,26.34,49.53,1188,355,163,55,36,122,169,456,862,223,299,53,92
2024-25,Yves Missi,NOP,73,1955.79,1168.0,16.0,0.6,89.02,26.79,49.69,665,601,99,37,98,82,145,269,492,127,204,0,255
2023-24,Cam Thomas,BKN,66,2074.85,1163.5,17.63,0.56,80.49,31.44,52.71,1482,214,192,45,16,124,138,526,1190,286,334,144,28
2024-25,Nic Claxton,BKN,70,1881.7316666666666,1162.5,16.61,0.62,85.37,26.88,47.81,724,515,157,62,100,87,150,320,568,79,154,5,157
2023-24,Evan Mobley,CLE,50,1532.35,1162.0,23.24,0.76,60.98,30.65,38.93,785,468,160,45,72,90,134,320,552,123,171,22,111
2024-25,Malik Monk,SAC,65,2054.11,1158.5,17.82,0.56,79.27,31.6,52.19,1117,245,362,61,38,159,158,412,939,154,178,139,30
2023-24,Kelly Olynyk,TOR,78,1758.73,1157.0,14.83,0.66,95.12,22.55,44.68,762,411,347,74,30,152,230,276,497,150,180,60,108
2023-24,Julius Randle,NYK,46,1630.095,1144.0,24.87,0.7,56.1,35.44,41.42,1102,423,229,25,12,159,125,395,836,236,302,76,99
2023-24,Malik Monk,SAC,72,1872.3066666666666,1142.0,15.86,0.61,87.8,26.0,47.57,1110,212,370,45,39,150,156,396,893,170,205,148,28
2024-25,Paolo Banchero,ORL,46,1581.53,1126.5,24.49,0.71,56.1,34.38,40.18,1191,345,219,36,28,136,97,412,911,280,385,87,51
2023-24,Jordan Poole,WAS,78,2345.555,1122.5,14.39,0.48,95.12,30.07,59.59,1356,212,343,86,25,188,244,490,1186,192,219,184,32
2024-25,Andrew Wiggins,MIA,60,1842.2816666666668,1120.5,18.68,0.61,73.17,30.7,46.81,1078,269,158,60,50,99,101,376,839,196,257,130,89
2024-25,Keyonte George,UTA,67,2108.475,1118.5,16.69,0.53,81.71,31.47,53.57,1125,253,377,46,9,183,111,359,919,233,285,174,26
2024-25,Devin Vassell,SAS,64,1983.185,1113.5,17.4,0.56,78.05,30.99,50.39,1041,255,183,84,33,88,108,394,889,95,120,158,34
2023-24,Caris LeVert,CLE,68,1958.0833333333333,1110.5,16.33,0.57,82.93,28.8,49.75,952,280,346,76,34,117,121,345,820,154,201,108,39
2024-25,Bennedict Mathurin,IND,72,2149.318333333333,1108.0,15.39,0.52,87.8,29.85,54.61,1156,383,136,47,24,135,162,391,853,276,332,98,87
2024-25,LaMelo Ball,CHA,47,1504.475,1108.0,23.57,0.74,57.32,32.01,38.22,1184,232,346,54,13,167,157,406,1003,193,229,179,47
2024-25,Ja Morant,MEM,50,1519.11,1103.5,22.07,0.73,60.98,30.38,38.6,1159,205,364,61,12,185,113,404,889,263,319,88,34
2024-25,Stephon Castle,SAS,81,2162.0216666666665,1101.5,13.6,0.51,98.78,26.69,54.93,1190,297,332,74,22,177,164,423,988,249,344,95,89
2023-24,Jeremy Sochan,SAS,74,2193.095,1100.5,14.87,0.5,90.24,29.64,55.72,861,476,249,62,40,140,168,340,776,111,144,70,137
2023-24,P.J. Washington,DAL,73,2220.6783333333333,1094.0,14.99,0.49,89.02,30.42,56.42,939,411,141,72,59,96,169,354,811,99,145,132,85
2023-24,Alex Caruso,CHI,71,2040.3433333333332,1093.0,15.39,0.54,86.59,28.74,51.84,715,273,247,120,70,102,181,253,541,73,96,136,62
2023-24,Al Horford,BOS,65,1739.7966666666666,1092.0,16.8,0.63,79.27,26.77,44.2,562,413,168,38,62,48,93,214,419,26,30,108,82
2023-24,RJ Barrett,TOR,58,1838.1333333333334,1092.0,18.83,0.59,70.73,31.69,46.7,1170,315,193,31,22,126,129,436,880,208,291,90,53
2024-25,Keldon Johnson,SAS,77,1837.9966666666667,1089.5,14.15,0.59,93.9,23.87,46.7,979,371,125,49,22,77,115,371,770,150,194,87,112
2023-24,Max Strus,CLE,70,2239.175,1088.5,15.55,0.49,85.37,31.99,56.89,853,338,283,64,29,112,170,304,728,77,97,168,66
2023-24,Obi Toppin,IND,82,1730.6016666666667,1088.5,13.27,0.63,100.0,21.1,43.97,843,320,128,47,43,69,143,332,579,77,100,102,85
2024-25,CJ McCollum,NOP,56,1831.6783333333333,1084.0,19.36,0.59,68.29,32.71,46.54,1183,212,227,46,24,106,124,444,1000,124,173,171,42
2023-24,Brandin Podziemski,GSW,74,1968.2533333333333,1078.5,14.57,0.55,90.24,26.6,50.01,682,427,273,61,14,88,122,271,597,50,79,90,118
2023-24,Herbert Jones,NOP,76,2321.4283333333333,1076.5,14.16,0.46,92.68,30.55,58.98,837,272,199,105,62,93,224,293,588,137,158,114,74
2023-24,Trey Murphy III,NOP,57,1690.265,1076.5,18.89,0.64,69.51,29.65,42.94,842,280,124,51,28,34,70,275,621,123,151,169,42
2023-24,Saddiq Bey,ATL,63,2061.6583333333333,1073.5,17.04,0.52,76.83,32.72,52.38,863,411,92,51,11,54,88,290,697,170,203,113,167
2024-25,Aaron Wiggins,OKC,76,1743.9,1072.5,14.11,0.62,92.68,22.95,44.31,914,295,134,60,18,69,101,355,728,74,89,130,81
2023-24,Nick Richards,CHA,67,1758.7366666666667,1069.0,15.96,0.61,81.71,26.25,44.68,652,539,54,26,74,73,176,260,376,132,179,0,172
2024-25,Naji Marshall,DAL,69,1919.0833333333333,1068.5,15.49,0.56,84.15,27.81,48.76,914,328,208,70,11,112,109,362,712,130,160,60,76
2023-24,Payton Pritchard,BOS,82,1825.7333333333333,1067.5,13.02,0.58,100.0,22.27,46.39,787,265,281,39,6,61,106,297,635,46,56,147,70
2023-24,Bradley Beal,PHX,53,1766.7333333333333,1066.5,20.12,0.6,64.63,33.33,44.89,964,232,265,52,27,131,127,377,735,109,134,101,54
2023-24,Walker Kessler,UTA,64,1493.1066666666666,1065.5,16.65,0.71,78.05,23.33,37.93,518,481,60,30,154,66,132,229,350,56,93,4,165
2024-25,Klay Thompson,DAL,72,1964.5683333333334,1062.0,14.75,0.54,87.8,27.29,49.91,1005,246,145,50,30,88,81,361,877,67,74,216,44
2024-25,P.J. Washington,DAL,57,1834.8583333333333,1057.5,18.55,0.58,69.51,32.19,46.62,836,442,131,63,60,118,131,301,665,143,198,91,82
2023-24,Darius Garland,CLE,57,1900.4383333333333,1055.5,18.52,0.56,69.51,33.34,48.28,1028,152,373,74,7,176,95,375,841,146,175,132,30
2023-24,Harrison Barnes,SAC,82,2380.87,1049.5,12.8,0.44,100.0,29.04,60.49,1000,249,99,54,12,58,98,347,732,157,196,149,67
2024-25,Zach Edey,MEM,66,1415.765,1049.5,15.9,0.74,80.49,21.45,35.97,610,548,65,36,85,88,182,251,433,90,127,18,232
2024-25,Draymond Green,GSW,68,1983.3066666666666,1048.5,15.42,0.53,82.93,29.17,50.39,613,414,383,99,70,174,219,216,509,101,147,80,74
2023-24,Corey Kispert,WAS,80,2067.435,1048.0,13.1,0.51,97.56,25.84,52.53,1070,225,157,42,16,98,141,386,794,114,157,184,30
2024-25,Obi Toppin,IND,79,1544.815,1045.0,13.23,0.68,96.34,19.55,39.25,833,318,128,46,28,68,108,317,599,89,114,110,56
2023-24,Tim Hardaway Jr.,DAL,79,2120.3283333333334,1042.0,13.19,0.49,96.34,26.84,53.87,1139,254,139,42,6,69,106,392,976,144,169,211,22
2024-25,Mark Williams,CHA,44,1171.045,1037.0,23.57,0.89,53.66,26.61,29.75,671,447,109,32,54,71,105,270,447,131,163,0,132
2023-24,Ayo Dosunmu,CHI,76,2212.4683333333332,1036.0,13.63,0.47,92.68,29.11,56.21,924,216,242,68,36,103,166,360,719,85,105,119,54
2024-25,Guerschon Yabusele,PHI,70,1894.7366666666667,1035.0,14.79,0.55,85.37,27.07,48.14,768,395,148,58,24,87,164,282,563,100,138,104,134
2024-25,Daniel Gafford,DAL,57,1226.095,1035.0,18.16,0.84,69.51,21.51,31.15,701,388,80,23,102,66,152,283,403,135,196,0,155
2024-25,Alex Sarr,WAS,67,1814.2283333333332,1034.5,15.44,0.57,81.71,27.08,46.09,869,435,161,44,101,114,146,326,828,112,165,105,124
2024-25,Ty Jerome,CLE,70,1392.4,1033.5,14.76,0.74,85.37,19.89,35.38,878,173,237,78,3,92,102,319,618,129,148,111,50
2023-24,Jaden Ivey,DET,77,2217.4766666666665,1033.0,13.42,0.47,93.9,28.8,56.34,1185,264,296,57,41,190,204,417,973,227,303,124,86
2024-25,De'Andre Hunter,CLE,64,1740.015,1031.5,16.12,0.59,78.05,27.19,44.21,1088,258,92,50,13,82,155,358,762,215,254,157,44
2023-24,Paul Reed,PHI,82,1589.5016666666668,1031.0,12.57,0.65,100.0,19.38,40.38,600,488,109,67,84,67,198,259,480,61,85,21,193
2023-24,Jalen Suggs,ORL,75,2024.59,1030.5,13.74,0.51,91.46,26.99,51.44,943,229,205,106,47,132,205,336,714,118,156,153,48
2023-24,Rui Hachimura,LAL,68,1825.4933333333333,1029.0,15.13,0.56,82.93,26.85,46.38,923,294,81,41,25,46,101,363,676,99,134,98,58
2024-25,Fred VanVleet,HOU,60,2111.298333333333,1026.5,17.11,0.49,73.17,35.19,53.64,844,221,333,94,25,87,140,287,759,111,137,159,32
2024-25,Collin Sexton,UTA,63,1757.76,1024.5,16.26,0.58,76.83,27.9,44.66,1159,171,264,47,6,160,144,416,867,217,251,110,60
2024-25,Brandin Podziemski,GSW,64,1716.3483333333334,1020.5,15.95,0.59,78.05,26.82,43.61,747,325,220,69,13,75,95,280,629,72,95,115,65
2024-25,Julian Champagnie,SAS,82,1932.1283333333333,1013.5,12.36,0.52,100.0,23.56,49.09,815,318,111,61,35,74,114,276,665,85,94,178,67
2023-24,Malik Beasley,MIL,79,2337.3716666666664,1009.5,12.78,0.43,96.34,29.59,59.38,889,290,108,59,9,54,158,320,722,25,35,224,41
2024-25,Spencer Dinwiddie,DAL,79,2136.085,1009.5,12.78,0.47,96.34,27.04,54.27,872,209,349,70,17,102,121,284,682,195,243,109,18
2024-25,Goga Bitadze,ORL,70,1429.4616666666666,1007.0,14.39,0.7,85.37,20.42,36.32,502,463,137,49,98,72,150,207,339,85,133,3,167
2024-25,Scotty Pippen Jr.,MEM,79,1682.88,1005.0,12.72,0.6,96.34,21.3,42.76,779,259,347,103,30,138,203,285,594,122,171,87,65
2023-24,T.J. McConnell,IND,71,1290.9766666666667,1001.0,14.1,0.78,86.59,18.18,32.8,727,191,390,72,8,108,79,330,593,49,62,18,36
2024-25,Royce O'Neale,PHX,75,1836.8733333333332,997.0,13.29,0.54,91.46,24.49,46.67,680,349,163,67,34,65,151,241,570,19,26,179,53
2023-24,Desmond Bane,MEM,42,1442.8483333333334,995.5,23.7,0.69,51.22,34.35,36.66,997,185,230,43,22,112,120,360,776,140,161,137,36
2023-24,Kelly Oubre Jr.,PHI,68,2055.32,995.0,14.63,0.48,82.93,30.23,52.22,1049,341,101,77,47,87,194,387,878,174,232,101,94
2024-25,Dennis Schröder,DET,75,2104.778333333333,991.5,13.22,0.47,91.46,28.06,53.48,980,198,404,66,12,142,180,336,827,181,216,127,27
2023-24,Cole Anthony,ORL,81,1817.3116666666667,990.5,12.23,0.55,98.78,22.44,46.17,937,311,236,64,37,126,175,332,763,180,218,93,64
2024-25,Kel'el Ware,MIA,64,1422.4866666666667,990.0,15.47,0.7,78.05,22.23,36.14,595,473,60,39,71,57,111,257,464,46,67,35,116
2024-25,Kelly Oubre Jr.,PHI,60,2078.19,985.5,16.42,0.47,73.17,34.64,52.8,906,368,108,92,30,80,180,348,741,139,185,71,97
2024-25,Buddy Hield,GSW,82,1862.9883333333332,984.5,12.01,0.53,100.0,22.72,47.33,912,264,134,69,23,91,132,328,786,53,64,203,51
2024-25,Bub Carrington,WAS,82,2457.79,984.0,12.0,0.4,100.0,29.97,62.44,807,341,364,54,21,141,190,300,748,69,85,138,33
2023-24,Moritz Wagner,ORL,80,1414.7366666666667,982.5,12.28,0.69,97.56,17.68,35.94,868,347,96,39,21,97,160,332,552,166,204,38,117
2023-24,Norman Powell,LAC,76,1990.3783333333333,978.5,12.88,0.49,92.68,26.19,50.57,1056,195,82,43,22,66,137,373,768,143,172,167,16
2023-24,Khris Middleton,MIL,55,1487.27,976.0,17.75,0.66,67.07,27.04,37.79,828,257,292,51,15,127,141,317,643,100,120,94,40
2024-25,Jrue Holiday,BOS,62,1896.0683333333334,971.5,15.67,0.51,75.61,30.58,48.17,686,265,239,66,27,77,101,254,573,70,77,108,76
2023-24,Jerami Grant,POR,54,1830.1866666666667,966.0,17.89,0.53,65.85,33.89,46.5,1132,191,152,45,34,116,117,383,850,255,312,111,37
2024-25,Tari Eason,HOU,57,1420.1933333333334,965.5,16.94,0.68,69.51,24.92,36.08,686,362,83,97,50,65,136,272,559,79,104,63,128
2024-25,Kristaps Porziņģis,BOS,42,1209.9633333333334,963.0,22.93,0.8,51.22,28.81,30.74,818,284,87,31,63,53,116,277,574,161,199,103,68
2023-24,Royce O'Neale,PHX,79,1954.2416666666666,961.5,12.17,0.49,96.34,24.74,49.65,608,377,219,59,44,73,174,214,539,24,35,156,60
2023-24,Russell Westbrook,LAC,68,1528.8166666666666,960.0,14.12,0.63,82.93,22.48,38.84,754,343,306,74,23,144,121,301,663,110,160,42,93
2024-25,Jalen Johnson,ATL,36,1284.1783333333333,957.0,26.58,0.75,43.9,35.67,32.63,680,359,181,56,36,106,67,271,542,94,126,44,62
2023-24,Jaime Jaquez Jr.,MIA,75,2113.195,954.5,12.73,0.45,91.46,28.18,53.69,889,285,195,77,20,110,167,341,697,142,175,65,82
2023-24,Anfernee Simons,POR,46,1581.7433333333333,954.0,20.74,0.6,56.1,34.39,40.19,1039,167,255,23,5,126,98,360,837,163,178,156,22
2023-24,Gary Trent Jr.,TOR,71,1993.5983333333334,951.0,13.39,0.48,86.59,28.08,50.65,974,188,119,77,10,47,96,361,847,74,96,178,25
2024-25,T.J. McConnell,IND,79,1415.4333333333334,949.0,12.01,0.67,96.34,17.92,35.96,720,193,351,83,21,109,79,324,624,57,77,15,44
2023-24,Aaron Nesmith,IND,72,1994.655,947.5,13.16,0.48,87.8,27.7,50.68,877,275,108,65,49,64,241,315,635,107,137,140,63
2023-24,Jakob Poeltl,TOR,50,1319.1083333333333,946.5,18.93,0.72,60.98,26.38,33.51,555,429,127,35,76,77,149,248,378,59,107,0,146
2024-25,Keon Ellis,SAC,80,1948.1916666666666,946.0,11.82,0.49,97.56,24.35,49.5,666,212,120,121,63,71,176,227,464,73,86,139,60
2023-24,Spencer Dinwiddie,LAL,76,2152.4083333333333,945.5,12.44,0.44,92.68,28.32,54.69,795,205,356,51,22,91,138,251,640,169,210,124,30
2024-25,Nickeil Alexander-Walker,MIN,82,2073.1016666666665,945.0,11.52,0.46,100.0,25.28,52.67,773,265,223,50,34,99,139,270,616,92,118,141,54
2023-24,Sam Hauser,BOS,79,1740.585,945.0,11.96,0.54,96.34,22.03,44.22,712,276,82,40,25,32,99,249,558,17,19,197,45
2024-25,Dillon Brooks,HOU,75,2388.2616666666668,942.5,12.57,0.39,91.46,31.84,60.68,1053,275,128,60,16,76,242,384,895,99,121,186,75
2023-24,Andrew Wiggins,GSW,71,1920.4483333333333,940.5,13.25,0.49,86.59,27.05,48.79,939,321,119,42,41,87,147,353,780,142,189,91,108
2023-24,Draymond Green,GSW,55,1490.1833333333334,939.0,17.07,0.63,67.07,27.09,37.86,475,398,332,55,47,135,166,185,372,54,74,51,76
2023-24,Precious Achiuwa,NYK,74,1623.7533333333333,938.5,12.68,0.58,90.24,21.94,41.25,565,487,97,46,68,83,143,235,469,69,112,26,191
2024-25,Rui Hachimura,LAL,59,1868.825,938.0,15.9,0.5,71.95,31.68,47.48,775,295,83,45,26,49,105,293,576,87,113,102,79
2023-24,Amen Thompson,HOU,62,1388.5316666666668,933.0,15.05,0.67,75.61,22.4,35.28,592,409,163,78,38,90,141,239,446,106,155,8,148
2024-25,Donte DiVincenzo,MIN,62,1605.7333333333333,931.0,15.02,0.58,75.61,25.9,40.8,723,228,225,73,17,99,114,250,593,49,63,174,32
2023-24,Luguentz Dort,OKC,79,2245.971666666667,929.0,11.76,0.41,96.34,28.43,57.06,860,284,113,71,47,74,228,288,657,128,155,156,74
2024-25,Luke Kornet,BOS,73,1361.06,928.5,12.72,0.68,89.02,18.64,34.58,441,388,117,36,71,31,119,187,280,67,97,0,190
2023-24,Kentavious Caldwell-Pope,DEN,76,2401.7566666666667,927.5,12.2,0.39,92.68,31.6,61.02,766,183,183,98,42,75,151,270,587,101,113,125,31
2024-25,Kyle Filipowski,UTA,72,1521.54,927.0,12.88,0.61,87.8,21.13,38.66,690,440,140,48,22,102,171,260,518,93,143,77,112
2023-24,Keyonte George,UTA,75,2022.5766666666666,927.0,12.36,0.46,91.46,26.97,51.39,974,211,332,36,7,188,91,319,815,189,223,147,15
2024-25,Al Horford,BOS,60,1658.5733333333333,922.0,15.37,0.56,73.17,27.64,42.14,538,369,128,36,51,46,81,195,461,34,38,114,79
2024-25,Donovan Clingan,POR,67,1323.6433333333334,921.5,13.75,0.7,81.71,19.76,33.63,436,527,77,34,110,72,189,180,334,62,104,14,217
2023-24,Santi Aldama,MEM,61,1618.0566666666666,919.5,15.07,0.57,74.39,26.53,41.11,654,352,138,43,54,69,89,247,568,54,87,106,72
2024-25,Lauri Markkanen,UTA,47,1475.8433333333332,917.0,19.51,0.62,57.32,31.4,37.5,892,278,70,33,17,66,79,296,700,162,185,138,72
2024-25,Caris LeVert,ATL,64,1596.1066666666666,916.5,14.32,0.57,78.05,24.94,40.55,776,203,215,57,33,76,99,280,599,110,155,106,41
2024-25,Bobby Portis,MIL,49,1243.68,915.5,18.68,0.74,59.76,25.38,31.6,680,411,104,35,26,57,94,277,595,61,73,65,90
2024-25,Luguentz Dort,OKC,71,2073.3,911.5,12.84,0.44,86.59,29.2,52.68,719,293,115,79,39,51,208,258,593,33,46,170,89
2024-25,Bradley Beal,PHX,53,1702.1916666666666,911.0,17.19,0.54,64.63,32.12,43.25,902,177,195,58,28,99,136,345,694,110,137,102,34
2024-25,Wendell Carter Jr.,ORL,68,1758.2683333333334,909.0,13.37,0.52,82.93,25.86,44.67,618,492,134,52,41,77,199,226,491,129,175,37,151
2024-25,Aaron Gordon,DEN,51,1446.7166666666667,907.5,17.79,0.63,62.2,28.37,36.76,748,247,164,23,14,73,82,264,497,145,179,75,80
2023-24,Cameron Johnson,BKN,58,1599.0383333333334,898.5,15.49,0.56,70.73,27.57,40.63,776,251,138,49,15,57,105,276,619,86,109,138,55
2023-24,Chris Paul,GSW,58,1530.89,898.0,15.48,0.59,70.73,26.39,38.89,533,225,393,70,6,76,108,206,467,43,52,78,18
2024-25,Zaccharie Risacher,ATL,75,1843.3866666666668,894.5,11.93,0.49,91.46,24.58,46.83,942,268,92,52,37,92,149,357,779,106,149,122,86
2023-24,Tyler Herro,MIA,42,1407.105,893.0,21.26,0.63,51.22,33.5,35.75,875,222,188,30,3,93,63,324,735,95,111,132,19
2024-25,John Collins,UTA,40,1220.4916666666666,892.0,22.3,0.73,48.78,30.51,31.01,758,327,80,39,40,103,116,280,531,139,164,59,89
2023-24,Zach Collins,SAS,69,1525.7283333333332,890.0,12.9,0.58,84.15,22.11,38.76,776,370,194,34,52,132,206,298,616,122,162,58,118
2024-25,Mike Conley,MIN,71,1755.85,889.5,12.53,0.51,86.59,24.73,44.61,582,182,319,79,14,75,111,187,468,81,90,127,32
2023-24,Duncan Robinson,MIA,68,1905.4483333333333,888.5,13.07,0.47,82.93,28.02,48.41,875,173,192,46,16,95,163,304,675,80,90,187,15
2024-25,Jabari Smith Jr.,HOU,57,1715.5783333333334,882.5,15.48,0.51,69.51,30.1,43.59,698,399,60,25,41,61,123,248,566,104,126,98,105
2024-25,Isaiah Joe,OKC,74,1603.9766666666667,879.0,11.88,0.55,90.24,21.68,40.75,756,196,119,48,9,38,113,259,588,46,56,192,41
2024-25,Kawhi Leonard,LAC,37,1179.9566666666667,876.5,23.69,0.74,45.12,31.89,29.98,796,219,116,59,17,72,56,310,623,98,121,78,35
2024-25,Kyle Kuzma,MIL,65,1936.415,874.5,13.45,0.45,79.27,29.79,49.2,964,370,152,36,19,146,119,370,848,128,202,96,54
2023-24,Trayce Jackson-Davis,GSW,68,1130.4516666666666,874.0,12.85,0.77,82.93,16.62,28.72,540,341,82,29,76,49,108,233,332,74,132,0,135
2023-24,Jabari Walker,POR,72,1700.5733333333333,873.5,12.13,0.51,87.8,23.62,43.21,638,508,71,42,22,66,173,234,509,129,171,41,151
2023-24,Grant Williams,CHA,76,2129.56,871.5,11.47,0.41,92.68,28.02,54.1,784,318,174,44,39,109,226,276,605,106,140,126,86
2024-25,Kevin Porter Jr.,MIL,75,1482.02,869.0,11.59,0.59,91.46,19.76,37.65,771,278,256,81,13,136,119,293,652,130,169,55,42
2024-25,Clint Capela,ATL,55,1176.4333333333334,866.5,15.75,0.74,67.07,21.39,29.89,488,469,62,34,53,47,106,218,390,52,97,0,174
2024-25,Max Christie,DAL,78,2127.141666666667,866.5,11.11,0.41,95.12,27.27,54.04,749,258,146,64,31,88,115,252,590,130,152,115,38
2024-25,Taurean Prince,MIL,80,2165.86,863.5,10.79,0.4,97.56,27.07,55.03,656,287,155,76,15,82,165,235,514,39,48,147,34
2024-25,Derrick Jones Jr.,LAC,77,1873.3883333333333,863.5,11.21,0.46,93.9,24.33,47.6,781,263,60,79,33,66,153,310,589,83,118,78,93
2023-24,Onyeka Okongwu,ATL,55,1404.7366666666667,862.5,15.68,0.61,67.07,25.54,35.69,561,376,74,26,60,45,162,223,365,92,116,23,145
2023-24,Wendell Carter Jr.,ORL,55,1406.3033333333333,861.5,15.66,0.61,67.07,25.57,35.73,603,381,95,35,28,68,121,223,425,93,134,64,112
2024-25,Jaylen Wells,MEM,79,2043.4816666666666,857.5,10.85,0.42,96.34,25.87,51.92,823,268,135,44,8,69,146,287,676,111,135,138,87
2023-24,Jordan Clarkson,UTA,55,1682.3416666666667,854.0,15.53,0.51,67.07,30.59,42.74,942,188,277,35,6,146,81,337,816,177,201,91,49
2024-25,Justin Champagnie,WAS,62,1340.5333333333333,853.0,13.76,0.64,75.61,21.62,34.06,544,351,60,65,39,54,110,210,411,50,73,74,112
2023-24,Dereck Lively II,DAL,55,1294.2816666666668,849.0,15.44,0.66,67.07,23.53,32.88,483,378,60,36,77,50,144,221,296,41,81,0,135
2024-25,Cason Wallace,OKC,68,1876.26,844.0,12.41,0.45,82.93,27.59,47.67,568,229,173,120,35,59,145,232,489,30,37,74,71
2023-24,Jalen Smith,IND,61,1046.625,839.5,13.76,0.8,74.39,17.16,26.59,601,337,63,17,38,44,124,234,395,72,104,61,112
2024-25,Deandre Ayton,POR,40,1205.62,839.0,20.98,0.7,48.78,30.14,30.63,576,406,64,31,39,69,88,265,468,40,60,6,124
2024-25,Bilal Coulibaly,WAS,59,1947.5066666666667,835.0,14.15,0.43,71.95,33.01,49.48,727,294,199,78,41,125,139,263,624,138,185,63,91
2023-24,Kyle Anderson,MIN,79,1781.8816666666667,835.0,10.57,0.47,96.34,22.56,45.27,506,273,331,71,47,91,128,199,433,97,137,11,60
2023-24,Bruce Brown,TOR,67,1865.3666666666666,832.5,12.43,0.45,81.71,27.84,47.39,726,284,192,59,17,86,148,278,582,117,142,53,53
2024-25,Gary Trent Jr.,MIL,74,1893.395,829.0,11.2,0.44,90.24,25.59,48.1,824,168,87,72,4,42,124,283,657,78,92,180,20
2024-25,Duncan Robinson,MIA,74,1785.595,828.0,11.19,0.46,90.24,24.13,45.37,817,167,176,40,6,86,135,290,663,47,53,190,18
2024-25,Luke Kennard,MEM,65,1471.6916666666666,826.0,12.71,0.56,79.27,22.64,37.39,576,183,215,50,5,72,59,206,431,51,57,113,37
2024-25,Jeremy Sochan,SAS,54,1363.9683333333332,825.5,15.29,0.61,65.85,25.26,34.65,617,352,128,45,27,84,131,251,469,87,125,28,127
2024-25,Tim Hardaway Jr.,DET,77,2152.795,825.5,10.72,0.38,93.9,27.96,54.69,844,183,123,38,7,48,96,276,680,124,145,168,18
2024-25,Grayson Allen,PHX,64,1543.705,825.5,12.9,0.53,78.05,24.12,39.22,680,194,137,54,19,75,95,219,489,93,114,149,34
2024-25,Isaiah Stewart,DET,72,1433.8483333333334,821.5,11.41,0.57,87.8,19.91,36.43,435,399,123,28,101,68,183,176,315,66,87,17,130
2023-24,Simone Fontecchio,DET,66,1643.8933333333334,819.5,12.42,0.5,80.49,24.91,41.77,692,246,101,44,23,68,110,252,548,54,66,134,64
2024-25,Scoot Henderson,POR,66,1759.0716666666667,818.5,12.4,0.47,80.49,26.65,44.69,837,198,335,68,13,177,181,287,685,158,206,105,52
2024-25,Andrew Nembhard,IND,65,1880.67,817.0,12.57,0.43,79.27,28.93,47.78,653,216,326,79,11,112,149,247,539,108,136,51,34
2024-25,Nick Richards,PHX,57,1256.2233333333334,816.5,14.32,0.65,69.51,22.04,31.92,529,466,49,14,55,81,141,205,347,119,160,0,148
2023-24,OG Anunoby,NYK,50,1702.035,812.5,16.25,0.48,60.98,34.04,43.24,733,208,107,68,36,81,119,282,577,67,89,102,47
2024-25,Ochai Agbaji,TOR,64,1738.67,809.5,12.65,0.47,78.05,27.17,44.17,667,242,98,58,30,54,125,266,534,34,48,101,61
2024-25,Keon Johnson,BKN,79,1925.2016666666666,803.5,10.17,0.42,96.34,24.37,48.91,839,297,175,82,30,116,209,303,779,107,139,126,63
2023-24,Eric Gordon,PHX,68,1892.63,803.0,11.81,0.42,82.93,27.83,48.09,749,122,139,66,30,73,79,274,618,51,64,150,16
